product_id,seller_id,product_name,product_category,product_description,stock_quantity,price,sales_revenue,quantity_sold,trend_score,days_in_inventory,reorder_threshold,competitor_price,profit_margin,customer_purchase_frequency
cd57647e-85ab-4b73-b117-26064d3ffcc6,23,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",219,91.96,3772.97,60,0.85,291,21,1908.68,652.86,4
bb3694ee-1fda-423a-b820-697322e9b23a,41,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,44,277.03,7441.5,96,0.7,131,70,1438.4,255.44,11
684c9fbd-464a-453d-89e5-55d8222e91c5,12,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",369,1617.39,6886.74,19,0.75,138,86,946.31,133.06,15
0c05bda2-5d9f-41f8-8a63-39bd27e2d907,38,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,43,395.03,3230.24,99,0.7,256,82,760.66,184.83,18
3cca98d8-17e5-47eb-95f6-346fba56bd43,8,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",27,554.19,1734.7,66,0.85,298,93,847.44,293.37,1
1f7b930b-0795-46df-a64c-68c340a31075,33,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,357,1629.75,7222.77,61,0.8,287,75,725.98,150.32,9
2cbf31c3-b3a5-4fb0-bade-e1d203c14e98,39,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",172,39.09,6831.34,99,0.85,126,96,1866.97,751.76,20
cd863261-e8ee-45d7-9b4c-aa30344358ce,15,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,373,1897.49,6781.37,67,0.7,76,81,638.74,208.12,13
5af80a08-91c5-47d8-86ed-aca0931c6b16,17,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,372,886.81,1231.04,32,0.8,111,40,1028.19,346.31,11
00c0e1ea-e0eb-4e7e-8709-ec9f4bafabc7,42,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,437,712.25,7246.5,60,0.7,114,82,1502.59,427.37,16
